Date,Period_Day,Driver_1,Name_Driver_1,Linear_Rate_1,Rate_1,Modifier_1,Value_1,Driver_2,Name_Driver_2,Rate_2,Modifier_2,Value_2,Rate_Tree,Modifier_Tree,Tree_Value,High,Low,Linear_Forecast,Max_Forecast,Tree_Forecast,Best_Forecast,Actual_Rev,Linear_Smape,Max_Smape,Tree_Smape,Best_Smape
2016-12-08,8_3,266_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '266', 'Segment_Id': '0'}",1.042,1.066,0.977536121307,218839.2,50_224_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '224'}",1.53,0.0,198670.88,1.06619717313,0.977536121307,218839.2,321864.228,37676.239,228084.335372,228042.15546,228084.335372,228042.15546,321864.228,0.170524843365,0.170614627075,0.170524843365,0.170614627075
2016-12-09,8_4,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",85.848,90.641,0.947128991724,3016.87,50_224_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '224'}",1.65,0.0,152544.32,90.640729405,0.947128991724,3016.87,367474.817,0.0,258993.651516,258994.424705,258993.651516,258994.424705,367474.817,0.173163009689,0.173161561771,0.173163009689,0.173161561771
2016-12-10,8_5,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",94.209,101.525,0.927942120587,3016.87,273_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '273', 'Segment_Id': '0'}",44.0,0.0,4511.0,101.525059783,0.927942120587,3016.87,376890.256,81536.38,284217.45003,284217.28267,284217.45003,284217.28267,307628.216,0.0395555248829,0.0395558188453,0.0395555248829,0.0395558188453
2016-12-11,8_6,266_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '266', 'Segment_Id': '0'}",0.306,0.479,0.64005924286,36721.6,50_226_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '226'}",8.84,0.0346560143652,55200.0,0.478642732357,0.638646100959,36721.6,126187.819,0.0,11225.1804117,16911.0260178,11225.1804117,16911.0260178,88278.0,0.774375444779,0.678464063068,0.774375444779,0.678464063068
2016-12-12,8_0,270_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '270', 'Segment_Id': '0'}",35.953,37.686,0.954014354385,1840.0,265_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '265', 'Segment_Id': '0'}",1.106,0.0,120495.909,37.6864659233,0.954014354385,1840.0,172777.589,18582.4,66154.3102005,66153.4923252,66154.3102005,66153.4923252,168425.927,0.435977122455,0.435982129076,0.435977122455,0.435982129076
2016-12-13,8_1,270_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '270', 'Segment_Id': '0'}",54.416,54.722,0.994410078169,1840.0,265_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '265', 'Segment_Id': '0'}",1.818,0.0,122502.4,54.7216696999,0.994410078169,1840.0,226253.498,55096.809,100125.034913,100125.639268,100125.034913,100125.639268,218191.36,0.370908715273,0.370906112473,0.370908715273,0.370906112473
2016-12-14,8_2,50_224_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '224'}",1.422,1.342,1.05925528469,185164.8,260_1038_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '260', 'Segment_Id': '1038'}",2.805,0.0,60476.0,1.34244250037,1.05925528469,185164.8,273341.61,66577.187,263302.366727,263215.576123,263302.366727,263215.576123,241162.72,0.043887371613,0.043722849085,0.043887371613,0.043722849085
2016-12-15,8_3,266_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '266', 'Segment_Id': '0'}",1.042,1.066,0.977536121307,377111.2,50_224_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '224'}",1.53,0.0,158553.78,1.06619717313,0.977536121307,377111.2,321864.228,37676.239,393042.733721,321864.228,321864.228,321864.228,277960.758,0.171507268056,0.0731937998995,0.0731937998995,0.0731937998995
2016-12-16,8_4,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",85.848,90.641,0.947128991724,3665.91,50_224_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '224'}",1.65,0.0,94649.75,90.640729405,0.947128991724,3665.91,367474.817,0.0,314712.737715,314713.677245,314712.737715,314713.677245,330791.21,0.0249084027167,0.0249069109663,0.0249084027167,0.0249069109663
2016-12-17,8_5,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",94.209,101.525,0.927942120587,3665.91,273_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '273', 'Segment_Id': '0'}",44.0,0.0,2870.0,101.525059783,0.927942120587,3665.91,376890.256,81536.38,345363.10555,345362.902185,345363.10555,345362.902185,315683.916,0.0448972441939,0.0448969503644,0.0448972441939,0.0448969503644
