Date,Period_Day,Driver_1,Name_Driver_1,Linear_Rate_1,Rate_1,Modifier_1,Value_1,Driver_2,Name_Driver_2,Rate_2,Modifier_2,Value_2,Rate_Tree,Modifier_Tree,Tree_Value,High,Low,Linear_Forecast,Max_Forecast,Tree_Forecast,Best_Forecast,Actual_Rev,Linear_Smape,Max_Smape,Tree_Smape,Best_Smape
2016-12-08,10_3,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",0.394,0.0,1.0,2255.65,273_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '273', 'Segment_Id': '0'}",0.0,0.0,1103.0,0.0,1.0,2255.65,10718.18,0.0,889.020510456,0.0,0.0,0.0,7621.82,0.791085143855,1.0,1.0,1.0
2016-12-09,10_4,260_1040_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '260', 'Segment_Id': '1040'}",0.224,0.265,0.846555108988,0.0,273_278_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '273', 'Segment_Id': '278'}",0.064,0.0,0.0,0.264877464789,0.846555108988,0.0,12236.36,0.0,0.0,0.0,0.0,0.0,5250.91,1.0,1.0,1.0,1.0
2016-12-10,10_5,260_1040_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1040'}",0.926,0.926,1.0,0.0,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,895.13,0.925971428571,1.0,0.0,5954.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-11,10_6,260_1040_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '260', 'Segment_Id': '1040'}",0.825,0.825,1.0,0.0,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,6635.65,0.825321428571,1.0,0.0,1155.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-12,10_0,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,0.0,59162.23,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,6635.65,0.0,0.0,59162.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-13,10_1,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,1.0,2306.6,273_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '273', 'Segment_Id': '0'}",0.0,0.0,902.8,0.0,1.0,2306.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-14,10_2,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",0.122,0.0,1.0,2842.95,259_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '259', 'Segment_Id': '0'}",0.0,0.0,241162.72,0.0,1.0,2842.95,13272.73,0.0,345.511231171,0.0,0.0,0.0,13272.73,0.949257583956,1.0,1.0,1.0
2016-12-15,10_3,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",0.394,0.0,1.0,4265.91,273_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '273', 'Segment_Id': '0'}",0.0,0.0,764.0,0.0,1.0,4265.91,10718.18,0.0,1681.32533228,0.0,0.0,0.0,3923.64,0.400058614958,1.0,1.0,1.0
2016-12-16,10_4,260_1040_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '260', 'Segment_Id': '1040'}",0.224,0.265,0.846555108988,0.0,273_278_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '273', 'Segment_Id': '278'}",0.064,0.0,0.0,0.264877464789,0.846555108988,0.0,12236.36,0.0,0.0,0.0,0.0,0.0,1610.91,1.0,1.0,1.0,1.0
2016-12-17,10_5,260_1040_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1040'}",0.926,0.926,1.0,0.0,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,2146.26,0.925971428571,1.0,0.0,5954.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-18,10_6,260_1040_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '260', 'Segment_Id': '1040'}",0.825,0.825,1.0,0.0,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,4953.22,0.825321428571,1.0,0.0,1155.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,7_0,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,0.0,45423.05,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,4953.22,0.0,0.0,45423.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-20,7_1,258_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '258', 'Segment_Id': '0'}",1.659,0.842,1.96481411228,8940.0,273_281_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '273', 'Segment_Id': '281'}",0.797,2.07596542207,124.0,0.842291608294,1.96961957361,8940.0,142304.55,0.0,14831.4067031,14790.0989339,14831.4067031,14790.0989339,0.0,1.0,1.0,1.0,1.0
2016-12-21,7_2,273_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '273', 'Segment_Id': '0'}",7.674,4.66,1.64666151119,124.0,854_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '854', 'Segment_Id': '0'}",7.882,0.0,1287.6,4.66011318903,1.64666151119,124.0,66310.27,0.0,951.529999246,951.506887627,951.529999246,951.506887627,0.0,1.0,1.0,1.0,1.0
2016-12-22,7_3,273_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '273', 'Segment_Id': '0'}",8.661,7.152,1.14049004671,1878.2,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",14.415,0.565825824376,1061.91,7.15181086754,1.21096467668,1878.2,118667.27,0.0,16266.3207669,15320.0732378,16266.3207669,15320.0732378,0.0,1.0,1.0,1.0,1.0
2016-12-23,7_4,273_281_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '273', 'Segment_Id': '281'}",6.823,9.175,0.74370398361,0.0,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",8.545,0.0,827.65,9.17467432938,0.74370398361,0.0,86381.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-24,7_5,273_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '273', 'Segment_Id': '0'}",6.093,7.537,0.808398954772,4123.0,258_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '258', 'Segment_Id': '0'}",1.643,0.0,5796.0,7.53708629046,0.808398954772,4123.0,89872.73,0.0,25121.3263565,25121.0387479,25121.3263565,25121.3263565,2994.55,0.786985121002,0.786982941965,0.786985121002,0.786985121002
2016-12-25,7_6,273_281_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '273', 'Segment_Id': '281'}",14.599,12.34,1.18306223719,0.0,258_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '258', 'Segment_Id': '0'}",2.449,0.0,7612.0,12.3402588633,1.18306223719,0.0,108997.77,0.0,0.0,0.0,0.0,0.0,2994.55,1.0,1.0,1.0,1.0
2016-12-26,3_0,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,0.0,45194.14,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,0.0,0.0,0.0,45194.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-27,3_1,258_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '258', 'Segment_Id': '0'}",4.001,3.904,1.02310010839,7480.0,273_281_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '273', 'Segment_Id': '281'}",8.2,0.487132306836,716.0,3.90425171599,1.02487113221,7480.0,88986.36,0.0,29930.134477,29876.4875173,29930.134477,29876.4875173,0.0,1.0,1.0,1.0,1.0
2016-12-28,3_2,273_281_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '273', 'Segment_Id': '281'}",11.208,14.935,0.747243124807,680.09,270_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '270', 'Segment_Id': '0'}",51.803,0.215438821234,304.0,14.9354083205,0.750398563324,680.09,105195.09,12654.55,7622.11475932,12654.55,12654.55,12654.55,22729.09,0.497738899015,0.284723109324,0.284723109324,0.284723109324
