Date,Period_Day,Driver_1,Name_Driver_1,Linear_Rate_1,Rate_1,Modifier_1,Value_1,Driver_2,Name_Driver_2,Rate_2,Modifier_2,Value_2,Rate_Tree,Modifier_Tree,Tree_Value,High,Low,Linear_Forecast,Max_Forecast,Tree_Forecast,Best_Forecast,Actual_Rev,Linear_Smape,Max_Smape,Tree_Smape,Best_Smape
2016-12-08,10_3,273_281_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '273', 'Segment_Id': '281'}",18.032,19.149,0.941663593015,810.0,260_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '0'}",0.185,0.0,76750.4,19.1486157644,0.941663593015,810.0,18133.23,7286.81,14605.5590008,14605.8520755,14605.5590008,14605.8520755,18133.23,0.107752030752,0.107742114343,0.107752030752,0.107742114343
2016-12-09,10_4,265_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '265', 'Segment_Id': '0'}",0.119,0.111,1.06854015444,165441.179,258_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '258', 'Segment_Id': '0'}",0.814,0.0,23260.8,0.111306533932,1.06854015444,165441.179,24313.91,0.0,19676.8295034,19622.6402684,19676.8295034,19676.8295034,17927.73,0.046512963494,0.0451369788455,0.046512963494,0.046512963494
2016-12-10,10_5,265_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '265', 'Segment_Id': '0'}",0.11,0.114,0.96743568651,172592.008,266_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '266', 'Segment_Id': '0'}",0.052,0.0,271030.4,0.114066343399,0.96743568651,172592.008,28400.91,13724.09,19045.847591,19034.770123,19045.847591,19034.770123,13724.09,0.162397550385,0.162114313595,0.162397550385,0.162114313595
2016-12-11,10_6,265_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '265', 'Segment_Id': '0'}",0.06,0.06,1.00349081967,172592.008,258_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '258', 'Segment_Id': '0'}",1.824,0.0,6280.0,0.0602198315436,1.00349081967,172592.008,13032.73,8490.0,10429.7433479,10391.6697346,10429.7433479,10391.6697346,10620.92,0.00908174003404,0.0109101385537,0.00908174003404,0.0109101385537
2016-12-12,10_0,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,0.0,59162.23,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,6635.65,0.0,0.0,59162.23,0.0,0.0,0.0,0.0,0.0,0.0,14594.0,1.0,1.0,1.0,1.0
2016-12-13,10_1,260_1038_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '260', 'Segment_Id': '1038'}",0.266,0.279,0.954422269575,39591.2,266_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '266', 'Segment_Id': '0'}",0.153,0.0,155721.6,0.278566566919,0.954422269575,39591.2,44149.46,3405.91,10526.1176899,10542.4957056,10526.1176899,10542.4957056,9730.46,0.0392789790086,0.0400551215822,0.0392789790086,0.0400551215822
2016-12-14,10_2,260_1038_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1038'}",0.201,0.177,1.13555943674,25952.8,269_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '269', 'Segment_Id': '0'}",0.062,0.0,88299.09,0.177000157585,1.13555943674,25952.8,20835.0,2927.3,5216.36225429,5216.35761011,5216.36225429,5216.36225429,2927.3,0.281085116599,0.281084706615,0.281085116599,0.281085116599
2016-12-15,10_3,273_281_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '273', 'Segment_Id': '281'}",18.032,19.149,0.941663593015,868.0,260_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '0'}",0.185,0.0,22592.8,19.1486157644,0.941663593015,868.0,18133.23,7286.81,15651.3891515,15651.7032118,15651.3891515,15651.7032118,17167.0,0.0461817562564,0.0461717447639,0.0461817562564,0.0461717447639
2016-12-16,10_4,265_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '265', 'Segment_Id': '0'}",0.119,0.111,1.06854015444,202450.398,258_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '258', 'Segment_Id': '0'}",0.814,0.0,19352.8,0.111306533932,1.06854015444,202450.398,24313.91,0.0,24078.5395052,24012.2281295,24078.5395052,24078.5395052,24313.91,0.004863785512,0.006242623189,0.004863785512,0.004863785512
2016-12-17,10_5,265_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '265', 'Segment_Id': '0'}",0.11,0.114,0.96743568651,175501.84,266_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '266', 'Segment_Id': '0'}",0.052,0.0,73226.4,0.114066343399,0.96743568651,175501.84,28400.91,13724.09,19366.952939,19355.6887093,19366.952939,19355.6887093,15553.64,0.109199547261,0.108912111744,0.109199547261,0.108912111744
2016-12-18,10_6,265_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '265', 'Segment_Id': '0'}",0.06,0.06,1.00349081967,175501.84,258_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '258', 'Segment_Id': '0'}",1.824,0.0,5144.0,0.0602198315436,1.00349081967,175501.84,13032.73,8490.0,10605.5846357,10566.8691166,10605.5846357,10566.8691166,8490.0,0.110789204733,0.108982703499,0.110789204733,0.108982703499
2016-12-19,7_0,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,0.0,45423.05,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,4953.22,0.0,0.0,45423.05,0.0,0.0,0.0,0.0,0.0,0.0,10735.46,1.0,1.0,1.0,1.0
2016-12-20,7_1,269_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '269', 'Segment_Id': '0'}",0.062,0.067,0.924645255316,38316.36,260_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '0'}",0.191,0.0,25062.4,0.0670047518797,0.924645255316,38316.36,12074.83,664.29,2373.91406636,2373.74571182,2373.91406636,2373.74571182,8535.45,0.564793318488,0.564817466928,0.564793318488,0.564817466928
2016-12-21,7_2,258_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '258', 'Segment_Id': '0'}",0.893,0.703,1.27082422744,11192.8,265_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '265', 'Segment_Id': '0'}",0.132,0.0,155273.99,0.702940206186,1.27082422744,11192.8,43338.39,0.0,9998.67872114,9999.52923322,9998.67872114,9998.67872114,5449.09,0.294514295447,0.294553135431,0.294514295447,0.294514295447
2016-12-22,7_3,270_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '270', 'Segment_Id': '0'}",2.874,3.228,0.88846424026,3128.0,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",4.421,0.648844919637,1061.91,3.22833247892,0.89033124861,3128.0,17474.35,0.0,8990.76437739,8970.98691132,8990.76437739,8970.98691132,12000.91,0.14339711871,0.144475394929,0.14339711871,0.144475394929
2016-12-23,7_4,258_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '258', 'Segment_Id': '0'}",0.798,0.798,0.999749672155,11208.0,265_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '265', 'Segment_Id': '0'}",0.106,0.0,151440.156,0.79813428953,0.999749672155,11208.0,62927.74,1178.57,8943.24981204,8941.74507176,8943.24981204,8943.24981204,10595.45,0.08456039572,0.0846439277575,0.08456039572,0.08456039572
2016-12-24,7_5,270_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '270', 'Segment_Id': '0'}",2.877,3.315,0.868270156977,0.0,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",9.547,0.0,107.83,3.31474139415,0.868014502111,0.0,18663.39,5627.28,0.0,5627.28,5627.28,5627.28,5627.28,1.0,0.0,0.0,0.0
