Date,Period_Day,Driver_1,Name_Driver_1,Linear_Rate_1,Rate_1,Modifier_1,Value_1,Driver_2,Name_Driver_2,Rate_2,Modifier_2,Value_2,Rate_Tree,Modifier_Tree,Tree_Value,High,Low,Linear_Forecast,Max_Forecast,Tree_Forecast,Best_Forecast,Actual_Rev,Linear_Smape,Max_Smape,Tree_Smape,Best_Smape
2016-12-08,7_3,265_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '265', 'Segment_Id': '0'}",1.423,1.411,1.00872267156,133129.58,260_1038_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1038'}",3.903,0.0,69388.0,1.41057398987,1.00872267156,133129.58,527948.31,0.0,189427.145671,189484.354924,189427.145671,189427.145671,218839.2,0.0720413392887,0.0718911380989,0.0720413392887,0.0720413392887
2016-12-09,7_4,259_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '259', 'Segment_Id': '0'}",1.762,1.792,0.937518521716,367474.817,265_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '265', 'Segment_Id': '0'}",1.681,0.999210284469,165441.179,1.79184012528,0.983113064247,367474.817,697532.56,0.0,647336.815898,617369.889386,647336.815898,617369.889386,271030.4,0.409755933557,0.389846214059,0.409755933557,0.389846214059
2016-12-10,7_5,270_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '270', 'Segment_Id': '0'}",28.472,31.677,0.898831239878,9872.0,270_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '270', 'Segment_Id': '0'}",20.11,0.0,4728.0,31.6770122693,0.898831239878,9872.0,431563.199,0.0,281078.429245,281078.320376,281078.429245,281078.429245,36721.6,0.768901216987,0.76890113782,0.768901216987,0.768901216987
2016-12-11,7_6,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.144,0.0,1.0,59162.23,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,272636.01,0.0,1.0,59162.23,195405.92,0.0,8496.61844263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-12-12,7_0,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,0.0,59162.23,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,6635.65,0.0,0.0,59162.23,0.0,0.0,0.0,0.0,0.0,0.0,55141.6,1.0,1.0,1.0,1.0
2016-12-13,7_1,50_226_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '226'}",2.399,2.386,1.00569073731,30014.55,265_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '265', 'Segment_Id': '0'}",1.138,0.0,145422.41,2.38575639332,1.00569073731,30014.55,234753.6,0.0,72014.903484,72022.2568381,72014.903484,72022.2568381,155721.6,0.367559417289,0.367515261768,0.367559417289,0.367515261768
2016-12-14,7_2,50_226_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '226'}",1.274,0.501,2.54474221378,76639.09,260_1039_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1039'}",5.896,0.0,5170.4,0.500796371417,2.54474221378,76639.09,444895.2,0.0,97668.6774859,97708.390502,97668.6774859,97668.6774859,80192.8,0.0982555510777,0.0984568481672,0.0982555510777,0.0982555510777
2016-12-15,7_3,265_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '265', 'Segment_Id': '0'}",1.423,1.411,1.00872267156,167010.389,260_1038_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1038'}",3.903,0.0,20248.0,1.41057398987,1.00872267156,167010.389,527948.31,0.0,237635.402183,237707.170903,237635.402183,237635.402183,377111.2,0.226883397683,0.226740181645,0.226883397683,0.226883397683
2016-12-16,7_4,259_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '259', 'Segment_Id': '0'}",1.762,1.792,0.937518521716,330791.21,265_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '265', 'Segment_Id': '0'}",1.681,0.999210284469,202450.398,1.79184012528,0.983113064247,330791.21,697532.56,0.0,582715.654794,555740.212063,582715.654794,555740.212063,73226.4,0.776729058719,0.767153300046,0.776729058719,0.767153300046
2016-12-17,7_5,270_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '270', 'Segment_Id': '0'}",28.472,31.677,0.898831239878,8064.0,270_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '270', 'Segment_Id': '0'}",20.11,0.0,8048.0,31.6770122693,0.898831239878,8064.0,431563.199,0.0,229600.532155,229600.443225,229600.532155,229600.532155,6872.8,0.941872515286,0.941872493427,0.941872515286,0.941872515286
