Date,Period_Day,Driver_1,Name_Driver_1,Linear_Rate_1,Rate_1,Modifier_1,Value_1,Driver_2,Name_Driver_2,Rate_2,Modifier_2,Value_2,Rate_Tree,Modifier_Tree,Tree_Value,High,Low,Linear_Forecast,Max_Forecast,Tree_Forecast,Best_Forecast,Actual_Rev,Linear_Smape,Max_Smape,Tree_Smape,Best_Smape
2016-12-08,6_3,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",0.327,0.331,0.986253749186,2255.65,260_1039_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '260', 'Segment_Id': '1039'}",0.043,0.0,4305.6,0.331287311864,0.986253749186,2255.65,10441.04,0.0,736.99608856,736.356922155,736.99608856,736.99608856,810.0,0.0471907537322,0.0476235963312,0.0471907537322,0.0471907537322
2016-12-09,6_4,260_1039_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1039'}",0.067,0.066,1.00869834864,5396.0,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.002,0.0,244819.31,0.0659518925451,1.00869834864,5396.0,6900.0,0.0,358.971949277,359.23379509,358.971949277,358.971949277,511.0,0.174750520231,0.174397047974,0.174750520231,0.174750520231
2016-12-10,6_5,260_1039_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1039'}",0.046,0.04,1.16026600288,1488.0,854_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '854', 'Segment_Id': '0'}",0.108,0.0,3328.8,0.0398242498287,1.16026600288,1488.0,3772.2,0.0,68.7556040718,69.0590324916,68.7556040718,68.7556040718,140.0,0.341281357427,0.339334620767,0.341281357427,0.341281357427
2016-12-11,6_6,50_227_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '227'}",0.053,0.002,25.1510440967,0.0,50_227_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '227'}",0.002,0.0,0.0,0.00209363088781,25.1510440967,0.0,3948.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,1.0,1.0,1.0
2016-12-12,6_0,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,0.0,59162.23,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,6635.65,0.0,0.0,59162.23,0.0,0.0,0.0,0.0,0.0,0.0,902.8,1.0,1.0,1.0,1.0
2016-12-13,6_1,50_228_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '228'}",0.073,0.077,0.938587022056,14594.0,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.51,0.0,701.39,0.0772817694483,0.938587022056,14594.0,76214.18,0.0,1058.58550735,1054.72590299,1058.58550735,1058.58550735,0.0,1.0,1.0,1.0,1.0
2016-12-14,6_2,260_1040_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1040'}",0.058,0.202,0.624921428924,0.0,50_227_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '227'}",0.085,1.49172924894,0.0,0.202188346883,0.288633370076,0.0,3984.0,0.0,0.0,0.0,0.0,0.0,764.0,1.0,1.0,1.0,1.0
2016-12-15,6_3,261_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '261', 'Segment_Id': '0'}",0.327,0.331,0.986253749186,4265.91,260_1039_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '260', 'Segment_Id': '1039'}",0.043,0.0,5170.4,0.331287311864,0.986253749186,4265.91,10441.04,0.0,1393.81507953,1392.60628102,1393.81507953,1393.81507953,868.0,0.232474831515,0.23206441804,0.232474831515,0.232474831515
2016-12-16,6_4,260_1039_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1039'}",0.067,0.066,1.00869834864,3356.0,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.002,0.0,150130.43,0.0659518925451,1.00869834864,3356.0,6900.0,0.0,223.259796474,223.422649429,223.259796474,223.259796474,210.0,0.0306047239605,0.0309689616981,0.0306047239605,0.0306047239605
2016-12-17,6_5,260_1039_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1039'}",0.046,0.04,1.16026600288,0.0,854_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '854', 'Segment_Id': '0'}",0.108,0.0,2501.6,0.0398242498287,1.16026600288,0.0,3772.2,0.0,0.0,0.0,0.0,0.0,727.09,1.0,1.0,1.0,1.0
