Date,Period_Day,Driver_1,Name_Driver_1,Linear_Rate_1,Rate_1,Modifier_1,Value_1,Driver_2,Name_Driver_2,Rate_2,Modifier_2,Value_2,Rate_Tree,Modifier_Tree,Tree_Value,High,Low,Linear_Forecast,Max_Forecast,Tree_Forecast,Best_Forecast,Actual_Rev,Linear_Smape,Max_Smape,Tree_Smape,Best_Smape
2016-12-08,7_3,50_225_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '225'}",0.082,0.076,1.07903588616,34119.09,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.293,0.0,3683.31,0.0756918435816,1.07903588616,34119.09,3970.8,188.0,2786.6499098,2797.99491099,2786.6499098,2797.99491099,3249.6,0.0766949839914,0.0746751552734,0.0766949839914,0.0746751552734
2016-12-09,7_4,50_226_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '226'}",0.028,0.194,0.168007894819,40431.82,260_1038_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1038'}",0.025,0.0,38273.6,0.193770137986,0.145775901917,40431.82,3110.24,0.0,1142.0782919,1317.81580261,1142.0782919,1317.81580261,1297.6,0.0637468098221,0.00772947941529,0.0637468098221,0.00772947941529
2016-12-10,7_5,273_281_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '273', 'Segment_Id': '281'}",2.337,2.477,0.94381359767,511.0,50_225_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '225'}",0.042,0.0,41386.36,2.47665173572,0.94381359767,511.0,3752.8,500.0,1194.46126587,1194.62922981,1194.46126587,1194.62922981,3328.8,0.4718583802,0.471803727165,0.4718583802,0.471803727165
2016-12-11,7_6,260_1038_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '260', 'Segment_Id': '1038'}",0.032,0.047,0.680383717137,15600.0,269_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '269', 'Segment_Id': '0'}",0.056,0.568069517864,13581.82,0.0466838869202,0.680925386782,15600.0,1216.8,0.0,495.896602619,498.857341405,495.896602619,498.857341405,806.4,0.238427556946,0.235618409366,0.238427556946,0.235618409366
2016-12-12,7_0,258_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '258', 'Segment_Id': '0'}",0.108,0.1,0.859775892993,6280.0,50_225_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '225'}",0.093,0.92685250748,4152.27,0.0999646673074,1.08110210877,6280.0,2084.8,0.0,678.692239308,539.939260799,678.692239308,539.939260799,1554.56,0.392193835195,0.484421626777,0.392193835195,0.484421626777
2016-12-13,7_1,273_281_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '273', 'Segment_Id': '281'}",0.936,2.057,0.455151675454,902.8,50_227_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '227'}",0.128,0.0,0.0,2.05665123198,0.455151675454,902.8,2597.6,0.0,845.100475766,845.243788358,845.100475766,845.100475766,1253.6,0.194644032796,0.194562460488,0.194644032796,0.194644032796
2016-12-14,7_2,273_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '273', 'Segment_Id': '0'}",1.131,2.008,0.563328916906,764.0,260_1040_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1040'}",0.485,0.0,0.0,2.00829513207,0.563328916906,764.0,4927.99,0.0,864.336671283,864.209651372,864.336671283,864.336671283,304.0,0.4796020574,0.47954547432,0.4796020574,0.4796020574
2016-12-15,7_3,50_225_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '225'}",0.082,0.076,1.07903588616,22899.47,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.293,0.0,2842.95,0.0756918435816,1.07903588616,22899.47,3970.8,188.0,1870.29624794,1877.9105927,1870.29624794,1877.9105927,1955.2,0.0221941799343,0.0201636257101,0.0221941799343,0.0201636257101
2016-12-16,7_4,50_226_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '226'}",0.028,0.194,0.168007894819,0.0,260_1038_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '260', 'Segment_Id': '1038'}",0.025,0.0,32421.6,0.193770137986,0.145775901917,0.0,3110.24,0.0,0.0,0.0,0.0,0.0,1360.0,1.0,1.0,1.0,1.0
2016-12-17,7_5,273_281_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '273', 'Segment_Id': '281'}",2.337,2.477,0.94381359767,210.0,50_225_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '225'}",0.042,0.0,27875.85,2.47665173572,0.94381359767,210.0,3752.8,500.0,490.874492822,500.0,500.0,500.0,2501.6,0.671927367134,0.66684434968,0.66684434968,0.66684434968
