Date,Period_Day,Driver_1,Name_Driver_1,Linear_Rate_1,Rate_1,Modifier_1,Value_1,Driver_2,Name_Driver_2,Rate_2,Modifier_2,Value_2,Rate_Tree,Modifier_Tree,Tree_Value,High,Low,Linear_Forecast,Max_Forecast,Tree_Forecast,Best_Forecast,Actual_Rev,Linear_Smape,Max_Smape,Tree_Smape,Best_Smape
2016-12-08,6_3,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.002,0.0,1.0,295013.2,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,294654.6,0.0,1.0,295013.2,15000.0,0.0,585.426498181,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
2016-12-09,6_4,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,1.0,244819.31,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,295013.2,0.0,1.0,244819.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2016-12-10,6_5,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,1.0,272636.01,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,244819.31,0.0,1.0,272636.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2016-12-11,6_6,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,1.0,59162.23,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,272636.01,0.0,1.0,59162.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2016-12-12,6_0,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,0.0,59162.23,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,6635.65,0.0,0.0,59162.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2016-12-13,6_1,50_227_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '227'}",1.221,0.957,1.27666355599,0.0,259_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '259', 'Segment_Id': '0'}",0.0,0.0,168425.927,0.956719701537,1.27666355599,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2016-12-14,6_2,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.005,0.0,1.0,294332.39,269_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '269', 'Segment_Id': '0'}",0.0,0.0,88299.09,0.0,1.0,294332.39,56715.0,0.0,1434.73732389,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
2016-12-15,6_3,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.002,0.0,1.0,226216.62,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,294332.39,0.0,1.0,226216.62,15000.0,0.0,448.906027517,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
2016-12-16,6_4,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,1.0,150130.43,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,226216.62,0.0,1.0,150130.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2016-12-17,6_5,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,1.0,129443.09,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,150130.43,0.0,1.0,129443.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2016-12-18,6_6,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,1.0,45423.05,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,129443.09,0.0,1.0,45423.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2016-12-19,5_0,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,0.0,45423.05,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,4953.22,0.0,0.0,45423.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2016-12-20,5_1,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,1.0,91347.59,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,90209.51,0.0,1.0,91347.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2016-12-21,5_2,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,1.0,65438.02,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,91347.59,0.0,1.0,65438.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
