Date,Period_Day,Driver_1,Name_Driver_1,Linear_Rate_1,Rate_1,Modifier_1,Value_1,Driver_2,Name_Driver_2,Rate_2,Modifier_2,Value_2,Rate_Tree,Modifier_Tree,Tree_Value,High,Low,Linear_Forecast,Max_Forecast,Tree_Forecast,Best_Forecast,Actual_Rev,Linear_Smape,Max_Smape,Tree_Smape,Best_Smape
2016-12-08,7_3,269_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '269', 'Segment_Id': '0'}",0.413,0.419,0.986195438437,145936.35,269_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '269', 'Segment_Id': '0'}",0.367,0.0,85498.17,0.4185231316,0.986195438437,145936.35,84486.4,8829.6,60234.586819,60303.2185596,60234.586819,60234.586819,76750.4,0.120566593205,0.120005451977,0.120566593205,0.120566593205
2016-12-09,7_4,258_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '258', 'Segment_Id': '0'}",2.153,2.09,1.029863074,23260.8,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.197,0.0,244819.31,2.09010629599,1.029863074,23260.8,80346.4,0.0,50069.4138599,50066.8674927,50069.4138599,50069.4138599,43669.6,0.0682726817404,0.0682473712083,0.0682726817404,0.0682726817404
2016-12-10,7_5,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.025,0.0,1.0,272636.01,259_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '259', 'Segment_Id': '0'}",0.0,0.0,367474.817,0.0,1.0,272636.01,37371.2,0.0,6897.6379213,0.0,0.0,0.0,17088.0,0.424852660252,1.0,1.0,1.0
2016-12-11,7_6,50_226_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '226'}",6.525,6.9,0.945686483472,1418.18,269_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '269', 'Segment_Id': '0'}",0.481,0.0,21309.09,6.89963849321,0.945686483472,1418.18,51404.0,0.0,9253.47539804,9253.9602342,9253.47539804,9253.9602342,17088.0,0.297421631992,0.297397752337,0.297421631992,0.297397752337
2016-12-12,7_0,270_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '270', 'Segment_Id': '0'}",79.38,57.521,1.38002364142,1912.0,50_226_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '226'}",10.886,0.0,1418.18,57.5209077381,1.38002364142,1912.0,247651.2,0.0,151774.966404,151775.209847,151774.966404,151775.209847,45278.4,0.54044530346,0.5404458712,0.54044530346,0.5404458712
2016-12-13,7_1,50_224_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '224'}",0.67,0.684,0.980106315877,108951.26,265_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '265', 'Segment_Id': '0'}",0.88,0.0,122502.4,0.683652698925,0.980106315877,108951.26,121689.28,12563.2,73003.0454105,73040.1315453,73003.0454105,73003.0454105,66538.4,0.0463277801911,0.0465811717128,0.0463277801911,0.0463277801911
2016-12-14,7_2,269_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '269', 'Segment_Id': '0'}",0.426,0.433,0.983342112661,88299.09,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.238,0.0,255431.61,0.433341853719,0.983342112661,88299.09,123940.0,31483.2,37626.2990828,37596.616535,37626.2990828,37626.2990828,31483.2,0.0888893591232,0.0884978687211,0.0888893591232,0.0888893591232
2016-12-15,7_3,269_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '269', 'Segment_Id': '0'}",0.413,0.419,0.986195438437,58768.17,269_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '269', 'Segment_Id': '0'}",0.367,0.0,88299.09,0.4185231316,0.986195438437,58768.17,84486.4,8829.6,24256.3037794,24283.9415941,24256.3037794,24256.3037794,22592.8,0.0355076969506,0.0360763469606,0.0355076969506,0.0355076969506
2016-12-16,7_4,258_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '258', 'Segment_Id': '0'}",2.153,2.09,1.029863074,19352.8,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.197,0.0,150130.43,2.09010629599,1.029863074,19352.8,80346.4,0.0,41657.3528231,41655.2342659,41657.3528231,41657.3528231,35777.6,0.0759315090765,0.0759062266242,0.0759315090765,0.0759315090765
2016-12-17,7_5,50_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '0'}",0.025,0.0,1.0,129443.09,259_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '259', 'Segment_Id': '0'}",0.0,0.0,330791.21,0.0,1.0,129443.09,37371.2,0.0,3274.88495094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016-12-18,7_6,50_226_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '50', 'Segment_Id': '226'}",6.525,6.9,0.945686483472,0.0,269_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '269', 'Segment_Id': '0'}",0.481,0.0,0.0,6.89963849321,0.945686483472,0.0,51404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,1_0,269_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '269', 'Segment_Id': '0'}",0.296,0.376,0.788813259061,2336.36,266_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '266', 'Segment_Id': '0'}",0.272,0.0,0.0,0.375871399464,0.788813259061,2336.36,30182.4,0.0,692.712851892,692.949856474,692.712851892,692.712851892,0.0,1.0,1.0,1.0,1.0
2016-12-20,1_1,269_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '269', 'Segment_Id': '0'}",0.313,0.363,0.815191363456,38316.36,269_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '269', 'Segment_Id': '0'}",0.228,0.0,2336.36,0.363366703877,0.860367424421,38316.36,46084.0,0.0,11978.8005261,11338.3651676,11978.8005261,11338.3651676,25062.4,0.353217479134,0.377025998469,0.353217479134,0.377025998469
2016-12-21,1_2,269_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '269', 'Segment_Id': '0'}",0.363,0.374,0.912885462639,6267.27,269_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '269', 'Segment_Id': '0'}",0.401,0.851057988104,38316.36,0.374132488297,0.971368994014,6267.27,61498.4,0.0,2277.65564288,13076.3871455,2277.65564288,13076.3871455,0.0,1.0,1.0,1.0,1.0
