Date,Period_Day,Driver_1,Name_Driver_1,Linear_Rate_1,Rate_1,Modifier_1,Value_1,Driver_2,Name_Driver_2,Rate_2,Modifier_2,Value_2,Rate_Tree,Modifier_Tree,Tree_Value,High,Low,Linear_Forecast,Max_Forecast,Tree_Forecast,Best_Forecast,Actual_Rev,Linear_Smape,Max_Smape,Tree_Smape,Best_Smape
2016-12-08,10_3,259_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '259', 'Segment_Id': '0'}",0.596,0.66,0.903379514509,321864.228,259_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '259', 'Segment_Id': '0'}",0.821,0.0,242249.009,0.659682073102,0.903379514509,321864.228,221428.46,60039.79,191812.820829,191905.263019,191812.820829,191905.263019,198670.88,0.0175629844627,0.0173221460198,0.0175629844627,0.0173221460198
2016-12-09,10_4,270_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '270', 'Segment_Id': '0'}",18.989,22.648,0.838430686961,9872.0,265_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '265', 'Segment_Id': '0'}",0.9,0.0,165441.179,22.6479230067,0.838430686961,9872.0,278739.56,0.0,187456.581101,187457.218374,187456.581101,187456.581101,152544.32,0.102682848745,0.102684530607,0.102682848745,0.102682848745
2016-12-10,10_5,259_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '259', 'Segment_Id': '0'}",0.461,0.607,0.691712371452,367474.817,259_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '259', 'Segment_Id': '0'}",0.492,0.0,307628.216,0.607349476696,0.758406178649,367474.817,237368.46,61116.06,169265.366696,154291.434409,169265.366696,154291.434409,162325.55,0.0209288504204,0.0253748724368,0.0209288504204,0.0253748724368
2016-12-11,10_6,259_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '259', 'Segment_Id': '0'}",0.12,0.125,0.961739357261,307628.216,259_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '259', 'Segment_Id': '0'}",0.319,0.0,88278.0,0.125022959001,0.961739357261,307628.216,53922.73,12872.32,36989.0629491,36982.2703414,36989.0629491,36982.2703414,42970.86,0.0748099401581,0.0749012531844,0.0748099401581,0.0749012531844
2016-12-12,10_0,50_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '50', 'Segment_Id': '0'}",0.0,0.0,0.0,59162.23,261_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '261', 'Segment_Id': '0'}",0.0,0.0,6635.65,0.0,0.0,59162.23,0.0,0.0,0.0,0.0,0.0,0.0,108951.26,1.0,1.0,1.0,1.0
2016-12-13,10_1,854_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '854', 'Segment_Id': '0'}",109.907,124.449,0.883152540571,1554.56,259_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '259', 'Segment_Id': '0'}",1.265,0.0,168425.927,124.448962804,0.883152540571,1554.56,235737.91,64463.39,170857.675216,170857.726283,170857.675216,170857.726283,183601.16,0.035951945665,0.0359517964154,0.035951945665,0.0359517964154
2016-12-14,10_2,259_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '259', 'Segment_Id': '0'}",0.664,0.756,0.0,241162.72,259_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '259', 'Segment_Id': '0'}",0.837,0.781993033037,218191.36,0.755789807167,0.878092521999,241162.72,196621.35,42508.04,160048.453746,142812.391277,160048.453746,142812.391277,185164.8,0.0727560311822,0.129132177023,0.0727560311822,0.129132177023
2016-12-15,10_3,259_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '259', 'Segment_Id': '0'}",0.596,0.66,0.903379514509,277960.758,259_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '259', 'Segment_Id': '0'}",0.821,0.0,241162.72,0.659682073102,0.903379514509,277960.758,221428.46,60039.79,165648.843312,165728.676046,165648.843312,165728.676046,158553.78,0.0218846573169,0.0221254524007,0.0218846573169,0.0221254524007
2016-12-16,10_4,270_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '270', 'Segment_Id': '0'}",18.989,22.648,0.838430686961,8064.0,265_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '265', 'Segment_Id': '0'}",0.9,0.0,202450.398,22.6479230067,0.838430686961,8064.0,278739.56,0.0,153124.986831,153125.507391,153124.986831,153124.986831,94649.75,0.236001610088,0.236003215199,0.236001610088,0.236001610088
2016-12-17,10_5,259_0_1_3,"{'Type': '3', 'Offset': '1', 'H_Id': '259', 'Segment_Id': '0'}",0.461,0.607,0.691712371452,330791.21,259_0_0_3,"{'Type': '3', 'Offset': '0', 'H_Id': '259', 'Segment_Id': '0'}",0.492,0.0,315683.916,0.607349476696,0.758406178649,330791.21,237368.46,61116.06,152368.251837,138889.110001,152368.251837,138889.110001,83523.61,0.291848312617,0.248931356087,0.291848312617,0.248931356087
